angle; absoluteError; relativeError
2;1,11022302462516E-16;1
4;1,11022302462516E-16;1
6;2,77555756156289E-17;1
8;0;NaN
10;0;NaN
12;5,55111512312578E-17;1
14;0;NaN
16;0;NaN
18;0;NaN
20;0;NaN
22;2,77555756156289E-17;1
24;1,11022302462516E-16;1
26;0;NaN
28;2,77555756156289E-17;1
30;0;NaN
32;1,11022302462516E-16;1
34;5,55111512312578E-17;1
36;0;NaN
38;0;NaN
40;0;NaN
42;1,11022302462516E-16;1
44;2,77555756156289E-17;1
46;0;NaN
48;1,11022302462516E-16;1
50;5,55111512312578E-17;1
52;1,11022302462516E-16;1
54;0;NaN
56;5,55111512312578E-17;1
58;0;NaN
60;0;NaN
62;1,11022302462516E-16;1
64;1,11022302462516E-16;1
66;0;NaN
68;0;NaN
70;0;NaN
72;0;NaN
74;0;NaN
76;0;NaN
78;0;NaN
80;1,11022302462516E-16;1
82;5,55111512312578E-17;1
84;0;NaN
86;0;NaN
88;2,77555756156289E-17;1
90;1,11022302462516E-16;1
92;1,11022302462516E-16;1
94;1,38777878078145E-17;1
96;0;NaN
98;0;NaN
100;5,55111512312578E-17;1
102;0;NaN
104;5,55111512312578E-17;1
106;1,11022302462516E-16;1
108;1,11022302462516E-16;1
110;2,77555756156289E-17;1
112;0;NaN
114;1,11022302462516E-16;1
116;0;NaN
118;0;NaN
120;0;NaN
122;0;NaN
124;0;NaN
126;5,55111512312578E-17;1
128;0;NaN
130;0;NaN
132;2,77555756156289E-17;1
134;1,11022302462516E-16;1
136;0;NaN
138;1,38777878078145E-17;1
140;0;NaN
142;0;NaN
144;0;NaN
146;0;NaN
148;1,11022302462516E-16;1
150;1,11022302462516E-16;1
152;0;NaN
154;0;NaN
156;0;NaN
158;1,11022302462516E-16;1
160;0;NaN
162;1,11022302462516E-16;1
164;1,11022302462516E-16;1
166;0;NaN
168;0;NaN
170;0;NaN
172;0;NaN
174;1,11022302462516E-16;1
176;0;NaN
178;0;NaN
180;0;NaN
182;0;NaN
184;0;NaN
186;0;NaN
188;5,55111512312578E-17;1
190;0;NaN
192;0;NaN
194;1,11022302462516E-16;1
196;1,11022302462516E-16;1
198;2,77555756156289E-17;1
