angle; absoluteError; relativeError
2;1,11022302462516E-16;1
4;0;NaN
6;0;NaN
8;0;NaN
10;1,11022302462516E-16;1
12;1,11022302462516E-16;1
14;0;NaN
16;0;NaN
18;0;NaN
20;0;NaN
22;6,93889390390723E-18;1
24;1,11022302462516E-16;1
26;1,11022302462516E-16;1
28;5,55111512312578E-17;1
30;0;NaN
32;1,11022302462516E-16;1
34;0;NaN
36;1,11022302462516E-16;1
38;0;NaN
40;0;NaN
42;0;NaN
44;3,12250225675825E-17;1
46;0;NaN
48;0;NaN
50;0;NaN
52;1,11022302462516E-16;1
54;0;NaN
56;1,11022302462516E-16;1
58;0;NaN
60;5,55111512312578E-17;1
62;1,11022302462516E-16;1
64;1,11022302462516E-16;1
66;1,04083408558608E-17;1
68;1,11022302462516E-16;1
70;0;NaN
72;0;NaN
74;0;NaN
76;0;NaN
78;0;NaN
80;0;NaN
82;5,55111512312578E-17;1
84;0;NaN
86;0;NaN
88;0;NaN
90;0;NaN
92;0;NaN
94;5,55111512312578E-17;1
96;0;NaN
98;0;NaN
100;0;NaN
102;1,11022302462516E-16;1
104;0;NaN
106;0;NaN
108;0;NaN
110;6,93889390390723E-18;1
112;1,11022302462516E-16;1
114;1,11022302462516E-16;1
116;2,77555756156289E-17;1
118;0;NaN
120;1,11022302462516E-16;1
122;0;NaN
124;1,11022302462516E-16;1
126;0;NaN
128;1,11022302462516E-16;1
130;0;NaN
132;2,77555756156289E-17;1
134;1,11022302462516E-16;1
136;1,11022302462516E-16;1
138;2,77555756156289E-17;1
140;0;NaN
142;0;NaN
144;0;NaN
146;0;NaN
148;0;NaN
150;0;NaN
152;0;NaN
154;2,08166817117217E-17;1
156;0;NaN
158;0;NaN
160;2,77555756156289E-17;1
162;0;NaN
164;1,11022302462516E-16;1
166;0;NaN
168;0;NaN
170;5,55111512312578E-17;1
172;0;NaN
174;1,11022302462516E-16;1
176;0;NaN
178;1,11022302462516E-16;1
180;0;NaN
182;0;NaN
184;0;NaN
186;0;NaN
188;0;NaN
190;0;NaN
192;0;NaN
194;0;NaN
196;0;NaN
198;0;NaN
