angle; absoluteError; relativeError
-98;1,11022302462516E-16;1
-96;0;NaN
-94;5,55111512312578E-17;1
-92;1,11022302462516E-16;1
-90;0;NaN
-88;1,11022302462516E-16;1
-86;1,11022302462516E-16;1
-84;5,55111512312578E-17;1
-82;0;NaN
-80;1,11022302462516E-16;1
-78;5,89805981832114E-17;1
-76;0;NaN
-74;0;NaN
-72;1,11022302462516E-16;1
-70;1,11022302462516E-16;1
-68;1,11022302462516E-16;1
-66;1,11022302462516E-16;1
-64;1,11022302462516E-16;1
-62;5,55111512312578E-17;1
-60;1,11022302462516E-16;1
-58;1,11022302462516E-16;1
-56;1,90819582357449E-16;1
-54;1,11022302462516E-16;1
-52;0;NaN
-50;1,11022302462516E-16;1
-48;0;NaN
-46;1,11022302462516E-16;1
-44;0;NaN
-42;0;NaN
-40;1,66533453693773E-16;1
-38;0;NaN
-36;1,11022302462516E-16;1
-34;1,2490009027033E-16;1
-32;1,11022302462516E-16;1
-30;1,11022302462516E-16;1
-28;5,55111512312578E-17;1
-26;1,11022302462516E-16;1
-24;0;NaN
-22;1,11022302462516E-16;1
-20;0;NaN
-18;1,66533453693773E-16;1
-16;1,11022302462516E-16;1
-14;1,11022302462516E-16;1
-12;1,39645239816133E-16;1
-10;1,11022302462516E-16;1
-8;0;NaN
-6;5,55111512312578E-17;1
-4;2,22044604925031E-16;1
-2;2,22044604925031E-16;1
0;0;NaN
2;2,22044604925031E-16;1
4;1,66533453693773E-16;1
6;1,11022302462516E-16;1
8;0;NaN
10;8,23993651088983E-17;1
12;1,11022302462516E-16;1
14;1,11022302462516E-16;1
16;1,66533453693773E-16;1
18;2,22044604925031E-16;1
20;0;NaN
22;1,11022302462516E-16;1
24;0;NaN
26;5,55111512312578E-17;1
28;1,11022302462516E-16;1
30;0;NaN
32;9,71445146547012E-17;1
34;1,11022302462516E-16;1
36;1,11022302462516E-16;1
38;5,55111512312578E-17;1
40;1,11022302462516E-16;1
42;0;NaN
44;0;NaN
46;0;NaN
48;0;NaN
50;1,11022302462516E-16;1
52;1,11022302462516E-16;1
54;1,42247325030098E-16;1
56;2,22044604925031E-16;1
58;1,11022302462516E-16;1
60;1,66533453693773E-16;1
62;1,11022302462516E-16;1
64;0;NaN
66;1,11022302462516E-16;1
68;1,11022302462516E-16;1
70;1,11022302462516E-16;1
72;1,11022302462516E-16;1
74;0;NaN
76;5,20417042793042E-17;1
78;1,11022302462516E-16;1
80;1,11022302462516E-16;1
82;5,55111512312578E-17;1
84;1,11022302462516E-16;1
86;1,11022302462516E-16;1
88;1,11022302462516E-16;1
90;1,11022302462516E-16;1
92;5,55111512312578E-17;1
94;0;NaN
96;0;NaN
98;9,71445146547012E-17;1
