angle; absoluteError; relativeError
2;0;NaN
4;0;NaN
6;1,11022302462516E-16;1
8;0;NaN
10;1,11022302462516E-16;1
12;1,11022302462516E-16;1
14;2,77555756156289E-17;1
16;0;NaN
18;0;NaN
20;2,77555756156289E-17;1
22;0;NaN
24;1,11022302462516E-16;1
26;5,55111512312578E-17;1
28;0;NaN
30;0;NaN
32;1,11022302462516E-16;1
34;0;NaN
36;0;NaN
38;0;NaN
40;1,11022302462516E-16;1
42;2,77555756156289E-17;1
44;1,11022302462516E-16;1
46;0;NaN
48;0;NaN
50;0;NaN
52;0;NaN
54;0;NaN
56;0;NaN
58;2,77555756156289E-17;1
60;0;NaN
62;2,22044604925031E-16;1
64;5,55111512312578E-17;1
66;0;NaN
68;0;NaN
70;0;NaN
72;1,11022302462516E-16;1
74;0;NaN
76;0;NaN
78;0;NaN
80;2,77555756156289E-17;1
82;0;NaN
84;1,11022302462516E-16;1
86;4,16333634234434E-17;1
88;0;NaN
90;1,11022302462516E-16;1
92;5,55111512312578E-17;1
94;1,11022302462516E-16;1
96;5,55111512312578E-17;1
98;0;NaN
100;1,11022302462516E-16;1
102;2,77555756156289E-17;1
104;1,11022302462516E-16;1
106;1,11022302462516E-16;1
108;0;NaN
110;1,11022302462516E-16;1
112;0;NaN
114;0;NaN
116;0;NaN
118;0;NaN
120;1,11022302462516E-16;1
122;0;NaN
124;0;NaN
126;1,11022302462516E-16;1
128;0;NaN
130;1,38777878078145E-17;1
132;0;NaN
134;0;NaN
136;0;NaN
138;0;NaN
140;0;NaN
142;0;NaN
144;0;NaN
146;2,77555756156289E-17;1
148;0;NaN
150;0;NaN
152;2,77555756156289E-17;1
154;0;NaN
156;1,11022302462516E-16;1
158;5,55111512312578E-17;1
160;1,11022302462516E-16;1
162;0;NaN
164;0;NaN
166;0;NaN
168;2,77555756156289E-17;1
170;0;NaN
172;0;NaN
174;2,77555756156289E-17;1
176;0;NaN
178;0;NaN
180;0;NaN
182;0;NaN
184;5,55111512312578E-17;1
186;1,11022302462516E-16;1
188;0;NaN
190;2,77555756156289E-17;1
192;1,11022302462516E-16;1
194;1,11022302462516E-16;1
196;0;NaN
198;0;NaN
