angle; absoluteError; relativeError
-98;0;NaN
-96;5,55111512312578E-17;1
-94;0;NaN
-92;1,11022302462516E-16;1
-90;1,11022302462516E-16;1
-88;1,11022302462516E-16;1
-86;0;NaN
-84;1,11022302462516E-16;1
-82;1,11022302462516E-16;1
-80;0;NaN
-78;0;NaN
-76;0;NaN
-74;1,38777878078145E-17;1
-72;2,22044604925031E-16;1
-70;0;NaN
-68;2,77555756156289E-17;1
-66;2,22044604925031E-16;1
-64;2,77555756156289E-17;1
-62;5,55111512312578E-17;1
-60;0;NaN
-58;0;NaN
-56;0;NaN
-54;2,22044604925031E-16;1
-52;5,55111512312578E-17;1
-50;1,11022302462516E-16;1
-48;1,11022302462516E-16;1
-46;0;NaN
-44;0;NaN
-42;0;NaN
-40;0;NaN
-38;1,11022302462516E-16;1
-36;5,55111512312578E-17;1
-34;0;NaN
-32;0;NaN
-30;0;NaN
-28;0;NaN
-26;5,55111512312578E-17;1
-24;5,55111512312578E-17;1
-22;0;NaN
-20;0;NaN
-18;5,55111512312578E-17;1
-16;0;NaN
-14;0;NaN
-12;0;NaN
-10;2,22044604925031E-16;1
-8;0;NaN
-6;1,11022302462516E-16;1
-4;1,11022302462516E-16;1
-2;0;NaN
0;1,11022302462516E-16;1
2;0;NaN
4;1,11022302462516E-16;1
6;1,11022302462516E-16;1
8;0;NaN
10;2,22044604925031E-16;1
12;0;NaN
14;0;NaN
16;0;NaN
18;5,55111512312578E-17;1
20;0;NaN
22;0;NaN
24;5,55111512312578E-17;1
26;5,55111512312578E-17;1
28;0;NaN
30;0;NaN
32;0;NaN
34;0;NaN
36;5,55111512312578E-17;1
38;1,11022302462516E-16;1
40;0;NaN
42;0;NaN
44;0;NaN
46;0;NaN
48;1,11022302462516E-16;1
50;1,11022302462516E-16;1
52;5,55111512312578E-17;1
54;2,22044604925031E-16;1
56;0;NaN
58;0;NaN
60;0;NaN
62;5,55111512312578E-17;1
64;2,77555756156289E-17;1
66;2,22044604925031E-16;1
68;2,77555756156289E-17;1
70;0;NaN
72;2,22044604925031E-16;1
74;1,38777878078145E-17;1
76;0;NaN
78;0;NaN
80;0;NaN
82;1,11022302462516E-16;1
84;1,11022302462516E-16;1
86;0;NaN
88;1,11022302462516E-16;1
90;1,11022302462516E-16;1
92;1,11022302462516E-16;1
94;0;NaN
96;5,55111512312578E-17;1
98;0;NaN
