"  Function";"    N";"   Args";"";"      Val";"    Ideal";"      Abs";"      Rel"
" Math_15_2";   10;-0,99601;2|3 ;    3,651 ;    15,83;    12,18;   0,7693
" Math_15_2";   10;-0,99202;2|3 ;    3,604 ;    11,19;    7,588;    0,678
" Math_15_2";   10;-0,98802;2|3 ;    3,557 ;    9,138;    5,581;   0,6107
" Math_15_2";   10;-0,98403;2|3 ;    3,511 ;    7,914;    4,402;   0,5563
" Math_15_2";   10;-0,98004;2|3 ;    3,467 ;    7,078;    3,611;   0,5102
" Math_15_2";   10;-0,97605;2|3 ;    3,423 ;    6,461;    3,038;   0,4702
" Math_15_2";   10;-0,97206;2|3 ;     3,38 ;    5,982;    2,602;    0,435
" Math_15_2";   10;-0,96806;2|3 ;    3,338 ;    5,596;    2,258;   0,4034
" Math_15_2";   10;-0,96407;2|3 ;    3,297 ;    5,276;    1,979;    0,375
" Math_15_2";   10;-0,96008;2|3 ;    3,257 ;    5,005;    1,748;   0,3492
" Math_15_2";   10;-0,95609;2|3 ;    3,218 ;    4,772;    1,554;   0,3257
" Math_15_2";   10;-0,9521;2|3 ;    3,179 ;    4,569;     1,39;   0,3042
" Math_15_2";   10;-0,9481;2|3 ;    3,141 ;     4,39;    1,248;   0,2843
" Math_15_2";   10;-0,94411;2|3 ;    3,105 ;     4,23;    1,125;   0,2661
" Math_15_2";   10;-0,94012;2|3 ;    3,068 ;    4,087;    1,018;   0,2491
" Math_15_2";   10;-0,93613;2|3 ;    3,033 ;    3,957;   0,9238;   0,2335
" Math_15_2";   10;-0,93214;2|3 ;    2,998 ;    3,839;   0,8403;   0,2189
" Math_15_2";   10;-0,92814;2|3 ;    2,964 ;    3,731;   0,7661;   0,2054
" Math_15_2";   10;-0,92415;2|3 ;    2,931 ;    3,631;   0,6998;   0,1927
" Math_15_2";   10;-0,92016;2|3 ;    2,899 ;    3,539;   0,6404;    0,181
" Math_15_2";   10;-0,91617;2|3 ;    2,867 ;    3,454;    0,587;     0,17
" Math_15_2";   10;-0,91218;2|3 ;    2,836 ;    3,374;   0,5388;   0,1597
" Math_15_2";   10;-0,90818;2|3 ;    2,805 ;      3,3;   0,4952;   0,1501
" Math_15_2";   10;-0,90419;2|3 ;    2,775 ;    3,231;   0,4557;   0,1411
" Math_15_2";   10;-0,9002;2|3 ;    2,746 ;    3,165;   0,4198;   0,1326
" Math_15_2";   10;-0,89621;2|3 ;    2,717 ;    3,104;   0,3871;   0,1247
" Math_15_2";   10;-0,89222;2|3 ;    2,689 ;    3,046;   0,3572;   0,1173
" Math_15_2";   10;-0,88822;2|3 ;    2,661 ;    2,991;     0,33;   0,1103
" Math_15_2";   10;-0,88423;2|3 ;    2,634 ;    2,939;    0,305;   0,1038
" Math_15_2";   10;-0,88024;2|3 ;    2,608 ;     2,89;   0,2821;  0,09762
" Math_15_2";   10;-0,87625;2|3 ;    2,582 ;    2,843;   0,2611;  0,09184
" Math_15_2";   10;-0,87226;2|3 ;    2,556 ;    2,798;   0,2418;  0,08641
" Math_15_2";   10;-0,86826;2|3 ;    2,531 ;    2,755;    0,224;   0,0813
" Math_15_2";   10;-0,86427;2|3 ;    2,507 ;    2,714;   0,2076;  0,07649
" Math_15_2";   10;-0,86028;2|3 ;    2,483 ;    2,675;   0,1925;  0,07197
" Math_15_2";   10;-0,85629;2|3 ;    2,459 ;    2,638;   0,1786;  0,06771
" Math_15_2";   10;-0,8523;2|3 ;    2,436 ;    2,602;   0,1658;  0,06371
" Math_15_2";   10;-0,8483;2|3 ;    2,414 ;    2,568;   0,1539;  0,05993
" Math_15_2";   10;-0,84431;2|3 ;    2,391 ;    2,534;   0,1429;  0,05638
" Math_15_2";   10;-0,84032;2|3 ;     2,37 ;    2,502;   0,1327;  0,05304
" Math_15_2";   10;-0,83633;2|3 ;    2,348 ;    2,472;   0,1233;  0,04989
" Math_15_2";   10;-0,83234;2|3 ;    2,328 ;    2,442;   0,1146;  0,04692
" Math_15_2";   10;-0,82834;2|3 ;    2,307 ;    2,414;   0,1065;  0,04413
" Math_15_2";   10;-0,82435;2|3 ;    2,287 ;    2,386;  0,09901;   0,0415
" Math_15_2";   10;-0,82036;2|3 ;    2,267 ;    2,359;  0,09206;  0,03902
" Math_15_2";   10;-0,81637;2|3 ;    2,248 ;    2,334;   0,0856;  0,03668
" Math_15_2";   10;-0,81238;2|3 ;    2,229 ;    2,309;  0,07961;  0,03448
" Math_15_2";   10;-0,80838;2|3 ;     2,21 ;    2,284;  0,07404;  0,03241
" Math_15_2";   10;-0,80439;2|3 ;    2,192 ;    2,261;  0,06887;  0,03046
" Math_15_2";   10;-0,8004;2|3 ;    2,174 ;    2,238;  0,06406;  0,02862
" Math_15_2";   10;-0,79641;2|3 ;    2,157 ;    2,216;   0,0596;  0,02689
" Math_15_2";   10;-0,79242;2|3 ;    2,139 ;    2,195;  0,05544;  0,02526
" Math_15_2";   10;-0,78842;2|3 ;    2,122 ;    2,174;  0,05158;  0,02372
" Math_15_2";   10;-0,78443;2|3 ;    2,106 ;    2,154;  0,04798;  0,02228
" Math_15_2";   10;-0,78044;2|3 ;     2,09 ;    2,134;  0,04464;  0,02092
" Math_15_2";   10;-0,77645;2|3 ;    2,073 ;    2,115;  0,04152;  0,01963
" Math_15_2";   10;-0,77246;2|3 ;    2,058 ;    2,096;  0,03863;  0,01843
" Math_15_2";   10;-0,76846;2|3 ;    2,042 ;    2,078;  0,03593;  0,01729
" Math_15_2";   10;-0,76447;2|3 ;    2,027 ;    2,061;  0,03342;  0,01622
" Math_15_2";   10;-0,76048;2|3 ;    2,012 ;    2,043;  0,03109;  0,01521
" Math_15_2";   10;-0,75649;2|3 ;    1,998 ;    2,026;  0,02891;  0,01427
" Math_15_2";   10;-0,7525;2|3 ;    1,983 ;     2,01;  0,02689;  0,01338
" Math_15_2";   10;-0,7485;2|3 ;    1,969 ;    1,994;    0,025;  0,01254
" Math_15_2";   10;-0,74451;2|3 ;    1,955 ;    1,978;  0,02324;  0,01175
" Math_15_2";   10;-0,74052;2|3 ;    1,942 ;    1,963;  0,02161;  0,01101
" Math_15_2";   10;-0,73653;2|3 ;    1,928 ;    1,948;  0,02009;  0,01031
" Math_15_2";   10;-0,73253;2|3 ;    1,915 ;    1,934;  0,01867; 0,009654
" Math_15_2";   10;-0,72854;2|3 ;    1,902 ;    1,919;  0,01735; 0,009038
" Math_15_2";   10;-0,72455;2|3 ;    1,889 ;    1,905;  0,01612; 0,008459
" Math_15_2";   10;-0,72056;2|3 ;    1,877 ;    1,892;  0,01497; 0,007915
" Math_15_2";   10;-0,71657;2|3 ;    1,864 ;    1,878;  0,01391; 0,007404
" Math_15_2";   10;-0,71257;2|3 ;    1,852 ;    1,865;  0,01292; 0,006924
" Math_15_2";   10;-0,70858;2|3 ;     1,84 ;    1,852;  0,01199; 0,006474
" Math_15_2";   10;-0,70459;2|3 ;    1,829 ;     1,84;  0,01113; 0,006051
" Math_15_2";   10;-0,7006;2|3 ;    1,817 ;    1,828;  0,01033; 0,005654
" Math_15_2";   10;-0,69661;2|3 ;    1,806 ;    1,816; 0,009588; 0,005281
" Math_15_2";   10;-0,69261;2|3 ;    1,795 ;    1,804; 0,008895; 0,004932
" Math_15_2";   10;-0,68862;2|3 ;    1,784 ;    1,792; 0,008251; 0,004604
" Math_15_2";   10;-0,68463;2|3 ;    1,773 ;    1,781; 0,007651; 0,004297
" Math_15_2";   10;-0,68064;2|3 ;    1,762 ;     1,77; 0,007093; 0,004009
" Math_15_2";   10;-0,67665;2|3 ;    1,752 ;    1,759; 0,006575; 0,003739
" Math_15_2";   10;-0,67265;2|3 ;    1,742 ;    1,748; 0,006092; 0,003486
