angle1; angle2; absoluteError; relativeError
0,015707963267949;0,01570796326795;37687488751,875;1
0,015707963267949;0,0314159265358999;1,4210854715202E-14;1
0,015707963267949;0,0471238898038499;0;NaN
0,015707963267949;0,0628318530717999;0;NaN
0,015707963267949;0,0785398163397498;0;NaN
0,015707963267949;0,0942477796076998;0;NaN
0,015707963267949;0,10995574287565;0;NaN
0,015707963267949;0,1256637061436;1,77635683940025E-15;1
0,015707963267949;0,14137166941155;2,66453525910038E-15;1
0,015707963267949;0,1570796326795;8,88178419700125E-16;1
0,015707963267949;0,17278759594745;8,88178419700125E-16;1
0,015707963267949;0,1884955592154;0;NaN
0,015707963267949;0,20420352248335;0;NaN
0,015707963267949;0,2199114857513;0;NaN
0,015707963267949;0,235619449019249;8,88178419700125E-16;1
0,015707963267949;0,251327412287199;0;NaN
0,015707963267949;0,267035375555149;8,88178419700125E-16;1
0,015707963267949;0,282743338823099;4,44089209850063E-16;1
0,015707963267949;0,298451302091049;0;NaN
0,015707963267949;0,314159265358999;0;NaN
0,015707963267949;0,329867228626949;8,88178419700125E-16;1
0,015707963267949;0,345575191894899;0;NaN
0,015707963267949;0,361283155162849;0;NaN
0,015707963267949;0,376991118430799;4,44089209850063E-16;1
0,015707963267949;0,392699081698749;4,44089209850063E-16;1
0,015707963267949;0,408407044966699;0;NaN
0,015707963267949;0,424115008234649;4,44089209850063E-16;1
0,015707963267949;0,439822971502599;0;NaN
0,015707963267949;0,455530934770549;4,44089209850063E-16;1
0,015707963267949;0,471238898038499;4,44089209850063E-16;1
0,015707963267949;0,486946861306449;4,44089209850063E-16;1
0,015707963267949;0,502654824574399;0;NaN
0,015707963267949;0,518362787842349;4,44089209850063E-16;1
0,015707963267949;0,534070751110299;2,22044604925031E-16;1
0,015707963267949;0,549778714378249;2,22044604925031E-16;1
0,015707963267949;0,565486677646199;2,22044604925031E-16;1
0,015707963267949;0,581194640914149;2,22044604925031E-16;1
0,015707963267949;0,596902604182099;4,44089209850063E-16;1
0,015707963267949;0,612610567450049;2,22044604925031E-16;1
0,015707963267949;0,628318530717999;2,22044604925031E-16;1
0,015707963267949;0,644026493985949;0;NaN
0,015707963267949;0,659734457253899;2,22044604925031E-16;1
0,015707963267949;0,675442420521849;0;NaN
0,015707963267949;0,691150383789799;0;NaN
0,015707963267949;0,706858347057749;0;NaN
0,015707963267949;0,722566310325698;0;NaN
0,015707963267949;0,738274273593648;0;NaN
0,015707963267949;0,753982236861598;2,22044604925031E-16;1
0,015707963267949;0,769690200129548;2,22044604925031E-16;1
0,015707963267949;0,785398163397498;0;NaN
0,015707963267949;0,801106126665448;1,11022302462516E-16;1
0,015707963267949;0,816814089933398;1,11022302462516E-16;1
0,015707963267949;0,832522053201348;2,22044604925031E-16;1
0,015707963267949;0,848230016469298;0;NaN
0,015707963267949;0,863937979737248;0;NaN
0,015707963267949;0,879645943005198;1,11022302462516E-16;1
0,015707963267949;0,895353906273148;0;NaN
0,015707963267949;0,911061869541098;1,11022302462516E-16;1
0,015707963267949;0,926769832809048;0;NaN
0,015707963267949;0,942477796076998;0;NaN
0,015707963267949;0,958185759344948;2,22044604925031E-16;1
0,015707963267949;0,973893722612898;1,11022302462516E-16;1
0,015707963267949;0,989601685880848;0;NaN
0,015707963267949;1,0053096491488;0;NaN
0,015707963267949;1,02101761241675;1,11022302462516E-16;1
0,015707963267949;1,0367255756847;2,22044604925031E-16;1
0,015707963267949;1,05243353895265;1,11022302462516E-16;1
0,015707963267949;1,0681415022206;0;NaN
0,015707963267949;1,08384946548855;2,22044604925031E-16;1
0,015707963267949;1,0995574287565;1,11022302462516E-16;1
0,015707963267949;1,11526539202445;2,22044604925031E-16;1
0,015707963267949;1,1309733552924;5,55111512312578E-17;1
0,015707963267949;1,14668131856035;5,55111512312578E-17;1
0,015707963267949;1,1623892818283;1,11022302462516E-16;1
0,015707963267949;1,17809724509625;1,11022302462516E-16;1
0,015707963267949;1,1938052083642;1,11022302462516E-16;1
0,015707963267949;1,20951317163215;1,11022302462516E-16;1
0,015707963267949;1,2252211349001;1,66533453693773E-16;1
0,015707963267949;1,24092909816805;5,55111512312578E-17;1
0,015707963267949;1,256637061436;1,66533453693773E-16;1
0,015707963267949;1,27234502470395;1,11022302462516E-16;1
0,015707963267949;1,2880529879719;1,11022302462516E-16;1
0,015707963267949;1,30376095123985;5,55111512312578E-17;1
0,015707963267949;1,3194689145078;5,55111512312578E-17;1
0,015707963267949;1,33517687777575;5,55111512312578E-17;1
0,015707963267949;1,3508848410437;5,55111512312578E-17;1
0,015707963267949;1,36659280431165;1,11022302462516E-16;1
0,015707963267949;1,3823007675796;1,11022302462516E-16;1
0,015707963267949;1,39800873084755;8,32667268468867E-17;1
0,015707963267949;1,4137166941155;1,11022302462516E-16;1
0,015707963267949;1,42942465738345;8,32667268468867E-17;1
0,015707963267949;1,4451326206514;8,32667268468867E-17;1
0,015707963267949;1,46084058391935;8,32667268468867E-17;1
0,015707963267949;1,4765485471873;6,93889390390723E-17;1
0,015707963267949;1,49225651045525;8,32667268468867E-17;1
0,015707963267949;1,5079644737232;8,32667268468867E-17;1
0,015707963267949;1,52367243699115;8,32667268468867E-17;1
0,015707963267949;1,5393804002591;9,71445146547012E-17;1
0,015707963267949;1,55508836352705;9,0205620750794E-17;1
0,0314159265358979;0,01570796326795;1,4210854715202E-14;1
0,0314159265358979;0,0314159265358999;104640658827,188;1
0,0314159265358979;0,0471238898038499;7,105427357601E-15;1
0,0314159265358979;0,0628318530717999;7,105427357601E-15;1
0,0314159265358979;0,0785398163397498;0;NaN
0,0314159265358979;0,0942477796076998;1,77635683940025E-15;1
