x;g_ginvx;absoluteError;relativeError
-31,0999999999997;-31,0999999999997;1,4210854715202E-14;4,5694066608367E-16
-30,9999999999997;-30,9999999999998;2,48689957516035E-14;8,02225669406571E-16
-30,8999999999997;-30,8999999999997;1,06581410364015E-14;3,44923658135974E-16
-30,7999999999997;-30,7999999999997;1,77635683940025E-14;5,76739233571515E-16
-30,6999999999997;-30,6999999999997;2,1316282072803E-14;6,94341435596195E-16
-30,5999999999997;-30,5999999999997;2,1316282072803E-14;6,96610525255007E-16
-30,4999999999997;-30,4999999999997;0;0
-30,3999999999997;-30,3999999999997;3,5527136788005E-15;1,16865581539491E-16
-30,2999999999997;-30,2999999999997;1,77635683940025E-14;5,86256382640352E-16
-30,1999999999997;-30,1999999999997;2,48689957516035E-14;8,23476680516681E-16
-30,0999999999997;-30,0999999999997;1,77635683940025E-14;5,90151773887132E-16
-29,9999999999997;-29,9999999999998;5,32907051820075E-14;1,77635683940026E-15
-29,8999999999997;-29,8999999999997;2,48689957516035E-14;8,31738988347952E-16
-29,7999999999997;-29,7999999999997;1,06581410364015E-14;3,57655739476564E-16
-29,6999999999997;-29,6999999999997;3,5527136788005E-15;1,19619989185203E-16
-29,5999999999997;-29,5999999999997;1,4210854715202E-14;4,80096443081153E-16
-29,4999999999997;-29,4999999999997;1,77635683940025E-14;6,02154860813651E-16
-29,3999999999997;-29,3999999999997;2,48689957516035E-14;8,45884209238222E-16
-29,2999999999997;-29,2999999999997;1,77635683940025E-14;6,06265132901115E-16
-29,1999999999997;-29,1999999999997;3,5527136788005E-15;1,21668276671251E-16
-29,0999999999997;-29,0999999999997;1,4210854715202E-14;4,88345522859181E-16
-28,9999999999997;-28,9999999999997;1,06581410364015E-14;3,67522104703504E-16
-28,8999999999997;-28,8999999999998;5,32907051820075E-14;1,84396903743972E-15
-28,7999999999997;-28,7999999999997;4,9737991503207E-14;1,72701359386137E-15
-28,6999999999997;-28,6999999999997;3,90798504668055E-14;1,36166726365177E-15
-28,5999999999997;-28,5999999999997;3,5527136788005E-14;1,24220758000019E-15
-28,4999999999997;-28,4999999999997;1,4210854715202E-14;4,98626481235163E-16
-28,3999999999997;-28,3999999999997;3,5527136788005E-15;1,25095552070442E-16
-28,2999999999997;-28,2999999999997;3,5527136788005E-15;1,25537585823341E-16
-28,1999999999997;-28,1999999999997;1,4210854715202E-14;5,0393101826958E-16
-28,0999999999997;-28,0999999999997;2,1316282072803E-14;7,58586550633567E-16
-27,9999999999997;-27,9999999999997;1,06581410364015E-14;3,80647894157201E-16
-27,8999999999997;-27,8999999999997;2,1316282072803E-14;7,6402444705388E-16
-27,7999999999997;-27,7999999999997;2,48689957516035E-14;8,94568192503734E-16
-27,6999999999997;-27,6999999999997;4,2632564145606E-14;1,53908173810854E-15
-27,5999999999997;-27,5999999999997;0;0
-27,4999999999997;-27,4999999999997;2,8421709430404E-14;1,03351670656016E-15
-27,3999999999997;-27,3999999999997;5,32907051820075E-14;1,94491624751854E-15
-27,2999999999997;-27,2999999999997;1,06581410364015E-14;3,90408096571488E-16
-27,1999999999997;-27,1999999999997;1,4210854715202E-14;5,22457893941257E-16
-27,0999999999997;-27,0999999999997;3,5527136788005E-15;1,31096445712197E-16
-26,9999999999997;-26,9999999999997;7,105427357601E-15;2,63163976207448E-16
-26,8999999999997;-26,8999999999997;1,77635683940025E-14;6,60355702379284E-16
-26,7999999999997;-26,7999999999997;7,105427357601E-15;2,65127886477653E-16
-26,6999999999997;-26,6999999999997;2,48689957516035E-14;9,3142306185782E-16
-26,5999999999997;-26,5999999999997;3,5527136788005E-15;1,33560664616562E-16
-26,4999999999997;-26,4999999999997;3,5527136788005E-15;1,34064667124549E-16
-26,3999999999997;-26,3999999999997;1,4210854715202E-14;5,38289951333416E-16
-26,2999999999997;-26,2999999999997;1,4210854715202E-14;5,40336681186395E-16
-26,1999999999997;-26,1999999999997;1,06581410364015E-14;4,06799276198536E-16
-26,0999999999997;-26,0999999999997;1,06581410364015E-14;4,08357894115006E-16
-25,9999999999997;-25,9999999999997;2,8421709430404E-14;1,09314267040017E-15
-25,8999999999997;-25,8999999999997;7,105427357601E-15;2,74340824617803E-16
-25,7999999999997;-25,7999999999997;4,2632564145606E-14;1,65242496688397E-15
-25,6999999999997;-25,6999999999997;3,5527136788005E-15;1,38237886334652E-16
-25,5999999999997;-25,5999999999997;3,5527136788005E-14;1,38777878078146E-15
-25,4999999999997;-25,4999999999997;4,9737991503207E-14;1,95050947071402E-15
-25,3999999999997;-25,3999999999997;1,77635683940025E-14;6,9935308637806E-16
-25,2999999999996;-25,2999999999997;7,105427357601E-15;2,80846931130478E-16
-25,1999999999996;-25,1999999999997;3,19744231092045E-14;1,26882631385734E-15
-25,0999999999996;-25,0999999999996;1,4210854715202E-14;5,66169510565825E-16
-24,9999999999996;-24,9999999999997;3,5527136788005E-14;1,42108547152022E-15
-24,8999999999996;-24,8999999999997;7,105427357601E-15;2,85358528417715E-16
-24,7999999999996;-24,7999999999996;7,105427357601E-15;2,86509167645206E-16
-24,6999999999996;-24,6999999999996;3,5527136788005E-15;1,43834561894759E-16
-24,5999999999996;-24,5999999999997;1,4210854715202E-14;5,77677020943179E-16
-24,4999999999996;-24,4999999999997;2,8421709430404E-14;1,16006977266957E-15
-24,3999999999996;-24,3999999999997;2,8421709430404E-14;1,16482415698379E-15
-24,2999999999996;-24,2999999999997;4,2632564145606E-14;1,75442650804965E-15
-24,1999999999996;-24,1999999999997;2,1316282072803E-14;8,80838102181955E-16
-24,0999999999996;-24,0999999999996;1,06581410364015E-14;4,42246516033264E-16
-23,9999999999996;-23,9999999999996;7,105427357601E-15;2,9605947323338E-16
-23,8999999999996;-23,8999999999996;7,105427357601E-15;2,9729821579921E-16
-23,7999999999996;-23,7999999999997;4,61852778244065E-14;1,94055789178181E-15
-23,6999999999996;-23,6999999999997;3,19744231092045E-14;1,3491317767597E-15
-23,5999999999996;-23,5999999999996;3,5527136788005E-15;1,50538715203413E-16
-23,4999999999996;-23,4999999999997;4,2632564145606E-14;1,81415166577049E-15
-23,3999999999996;-23,3999999999996;1,06581410364015E-14;4,55476112666738E-16
-23,2999999999996;-23,2999999999996;1,4210854715202E-14;6,09907927691083E-16
-23,1999999999996;-23,1999999999996;1,06581410364015E-14;4,59402630879382E-16
-23,0999999999996;-23,0999999999996;7,105427357601E-15;3,0759425790481E-16
-22,9999999999996;-22,9999999999996;3,19744231092045E-14;1,39019230909587E-15
-22,8999999999996;-22,8999999999996;7,105427357601E-15;3,10280670637603E-16
-22,7999999999996;-22,7999999999996;3,19744231092045E-14;1,4023869784739E-15
-22,6999999999996;-22,6999999999996;2,48689957516035E-14;1,09555047363894E-15
-22,5999999999996;-22,5999999999996;2,1316282072803E-14;9,43198321805458E-16
-22,4999999999996;-22,4999999999996;3,19744231092045E-14;1,42108547152022E-15
-22,3999999999996;-22,3999999999996;2,8421709430404E-14;1,26882631385734E-15
-22,2999999999996;-22,2999999999996;1,77635683940025E-14;7,96572573722099E-16
-22,1999999999996;-22,1999999999996;4,2632564145606E-14;1,92038577232463E-15
-22,0999999999996;-22,0999999999996;1,4210854715202E-14;6,43025100235397E-16
-21,9999999999996;-21,9999999999996;1,77635683940025E-14;8,07434927000128E-16
-21,8999999999996;-21,8999999999996;2,1316282072803E-14;9,73346213370017E-16
-21,7999999999996;-21,7999999999996;1,4210854715202E-14;6,51874069504691E-16
-21,6999999999996;-21,6999999999996;3,5527136788005E-15;1,6371952436869E-16
-21,5999999999996;-21,5999999999996;3,19744231092045E-14;1,4802973661669E-15
-21,4999999999996;-21,4999999999996;2,1316282072803E-14;9,9145498013039E-16
-21,3999999999996;-21,3999999999996;1,77635683940025E-14;8,30073289439384E-16
-21,2999999999996;-21,2999999999996;2,8421709430404E-14;1,33435255541805E-15
-21,1999999999996;-21,1999999999996;2,8421709430404E-14;1,3406466712455E-15
-21,0999999999996;-21,0999999999996;1,4210854715202E-14;6,73500223469303E-16
-20,9999999999996;-20,9999999999996;2,8421709430404E-14;1,35341473478117E-15
-20,8999999999996;-20,8999999999996;1,06581410364015E-14;5,0995890126324E-16
-20,7999999999996;-20,7999999999996;1,77635683940025E-14;8,54017711250137E-16
-20,6999999999996;-20,6999999999996;1,4210854715202E-14;6,86514720541174E-16
-20,5999999999996;-20,5999999999996;1,4210854715202E-14;6,89847316271955E-16
-20,4999999999996;-20,4999999999996;1,06581410364015E-14;5,19909318848865E-16
-20,3999999999996;-20,3999999999996;3,5527136788005E-15;1,74152631313754E-16
-20,2999999999996;-20,2999999999996;1,06581410364015E-14;5,25031578147868E-16
-20,1999999999996;-20,1999999999996;1,77635683940025E-14;8,79384573960538E-16
-20,0999999999996;-20,0999999999996;1,77635683940025E-14;8,83759621592184E-16
-19,9999999999996;-19,9999999999996;1,06581410364015E-14;5,32907051820086E-16
-19,8999999999996;-19,8999999999996;1,4210854715202E-14;7,14113302271473E-16
-19,7999999999996;-19,7999999999996;0;0
-19,6999999999996;-19,6999999999996;1,77635683940025E-14;9,01703979391009E-16
-19,5999999999996;-19,5999999999996;2,1316282072803E-14;1,08756541187773E-15
-19,4999999999996;-19,4999999999996;3,5527136788005E-14;1,82190445066696E-15
-19,3999999999996;-19,3999999999996;1,06581410364015E-14;5,49388713216585E-16
-19,2999999999996;-19,2999999999996;2,1316282072803E-14;1,10447057372039E-15
-19,1999999999996;-19,1999999999996;2,8421709430404E-14;1,48029736616691E-15
-19,0999999999996;-19,0999999999996;0;0
-18,9999999999996;-18,9999999999996;3,19744231092045E-14;1,68286437416869E-15
-18,8999999999996;-18,8999999999995;1,06581410364015E-14;5,63922806158823E-16
-18,7999999999996;-18,7999999999996;2,8421709430404E-14;1,51179305480876E-15
-18,6999999999996;-18,6999999999996;2,48689957516035E-14;1,32989282094139E-15
-18,5999999999996;-18,5999999999996;1,4210854715202E-14;7,64024447053889E-16
-18,4999999999996;-18,4999999999996;3,19744231092045E-14;1,72834719509217E-15
-18,3999999999996;-18,3999999999995;3,5527136788005E-15;1,93082265152206E-16
-18,2999999999996;-18,2999999999996;3,19744231092045E-14;1,7472362354757E-15
-18,1999999999995;-18,1999999999995;7,105427357601E-15;3,90408096571493E-16
-18,0999999999995;-18,0999999999995;1,4210854715202E-14;7,85130094762562E-16
-17,9999999999995;-17,9999999999996;2,48689957516035E-14;1,38161087508912E-15
-17,8999999999995;-17,8999999999996;3,19744231092045E-14;1,78628062062599E-15
-17,7999999999995;-17,7999999999995;7,105427357601E-15;3,99181312224786E-16
-17,6999999999995;-17,6999999999995;7,105427357601E-15;4,01436573875773E-16
-17,5999999999995;-17,5999999999996;2,48689957516035E-14;1,41301112225023E-15
-17,4999999999995;-17,4999999999996;3,19744231092045E-14;1,82710989195459E-15
-17,3999999999995;-17,3999999999995;1,06581410364015E-14;6,12536841172517E-16
-17,2999999999995;-17,2999999999996;2,1316282072803E-14;1,23215503311003E-15
-17,1999999999995;-17,1999999999996;1,77635683940025E-14;1,0327656043025E-15
-17,0999999999995;-17,0999999999996;3,19744231092045E-14;1,86984930463189E-15
-16,9999999999995;-16,9999999999995;1,06581410364015E-14;6,26949472729517E-16
-16,8999999999995;-16,8999999999996;2,1316282072803E-14;1,26131846584637E-15
-16,7999999999995;-16,7999999999995;1,77635683940025E-14;1,0573552615478E-15
-16,6999999999995;-16,6999999999995;3,5527136788005E-15;2,12737346035964E-16
-16,5999999999995;-16,5999999999995;7,105427357601E-15;4,28037792626578E-16
-16,4999999999995;-16,4999999999995;1,06581410364015E-14;6,4594794160011E-16
-16,3999999999995;-16,3999999999995;1,77635683940025E-14;1,08314441426848E-15
-16,2999999999995;-16,2999999999995;1,06581410364015E-14;6,53873683214836E-16
-16,1999999999995;-16,1999999999995;1,06581410364015E-14;6,5790994051863E-16
-16,0999999999995;-16,0999999999995;7,105427357601E-15;4,41330891776473E-16
-15,9999999999995;-15,9999999999995;2,66453525910038E-14;1,66533453693778E-15
-15,8999999999995;-15,8999999999995;1,4210854715202E-14;8,93764447497008E-16
-15,7999999999995;-15,7999999999995;1,24344978758018E-14;7,86993536443172E-16
-15,6999999999995;-15,6999999999995;3,5527136788005E-15;2,26287495465007E-16
-15,5999999999995;-15,5999999999995;2,66453525910038E-14;1,70803542250029E-15
-15,4999999999995;-15,4999999999995;7,105427357601E-15;4,58414668232337E-16
-15,3999999999995;-15,3999999999995;2,30926389122033E-14;1,49952200728597E-15
-15,2999999999995;-15,2999999999995;1,77635683940025E-14;1,1610175420917E-15
-15,1999999999995;-15,1999999999995;1,95399252334028E-14;1,28552139693443E-15
-15,0999999999995;-15,0999999999995;1,06581410364015E-14;7,05837154728598E-16
-14,9999999999995;-14,9999999999995;5,32907051820075E-15;3,55271367880062E-16
-14,8999999999995;-14,8999999999995;1,77635683940025E-14;1,19218579825524E-15
-14,7999999999995;-14,7999999999995;3,5527136788005E-15;2,40048221540582E-16
-14,6999999999995;-14,6999999999995;5,32907051820075E-15;3,62521803959247E-16
-14,5999999999995;-14,5999999999995;8,88178419700125E-15;6,0834138335627E-16
-14,4999999999995;-14,4999999999995;8,88178419700125E-15;6,12536841172521E-16
-14,3999999999995;-14,3999999999995;1,24344978758018E-14;8,63506796930705E-16
-14,2999999999995;-14,2999999999995;2,48689957516035E-14;1,7390906120003E-15
-14,1999999999995;-14,1999999999995;0;0
-14,0999999999995;-14,0999999999995;1,06581410364015E-14;7,55896527404387E-16
-13,9999999999995;-13,9999999999995;2,30926389122033E-14;1,64947420801457E-15
-13,8999999999995;-13,8999999999995;1,06581410364015E-14;7,66772736431788E-16
-13,7999999999995;-13,7999999999995;8,88178419700125E-15;6,43607550507359E-16
-13,6999999999995;-13,6999999999995;7,105427357601E-15;5,18644332671624E-16
-13,5999999999995;-13,5999999999995;1,4210854715202E-14;1,04491578788254E-15
-13,4999999999995;-13,4999999999995;8,88178419700125E-15;6,57909940518635E-16
