x;absoluteError;relativeError;result
-1,56765473414131;0;0;-1,56765473414131
-1,56451314148772;0;0;-1,56451314148772
-1,56137154883413;0;0;-1,56137154883413
-1,55822995618054;0;0;-1,55822995618054
-1,55508836352695;0;0;-1,55508836352695
-1,55194677087336;0;0;-1,55194677087336
-1,54880517821977;0;0;-1,54880517821977
-1,54566358556618;0;0;-1,54566358556618
-1,54252199291259;0;0;-1,54252199291259
-1,539380400259;0;0;-1,539380400259
-1,53623880760541;0;0;-1,53623880760541
-1,53309721495182;0;0;-1,53309721495182
-1,52995562229823;0;0;-1,52995562229823
-1,52681402964464;0;0;-1,52681402964464
-1,52367243699105;0;0;-1,52367243699105
-1,52053084433746;0;0;-1,52053084433746
-1,51738925168387;0;0;-1,51738925168387
-1,51424765903028;0;0;-1,51424765903028
-1,51110606637669;0;0;-1,51110606637669
-1,5079644737231;0;0;-1,5079644737231
-1,50482288106951;0;0;-1,50482288106951
-1,50168128841592;0;0;-1,50168128841592
-1,49853969576233;0;0;-1,49853969576233
-1,49539810310874;0;0;-1,49539810310874
-1,49225651045515;0;0;-1,49225651045515
-1,48911491780156;0;0;-1,48911491780156
-1,48597332514797;0;0;-1,48597332514797
-1,48283173249438;0;0;-1,48283173249438
-1,47969013984079;0;0;-1,47969013984079
-1,4765485471872;0;0;-1,4765485471872
-1,47340695453361;0;0;-1,47340695453361
-1,47026536188002;0;0;-1,47026536188002
-1,46712376922643;0;0;-1,46712376922643
-1,46398217657284;0;0;-1,46398217657284
-1,46084058391925;0;0;-1,46084058391925
-1,45769899126566;0;0;-1,45769899126566
-1,45455739861207;0;0;-1,45455739861207
-1,45141580595848;0;0;-1,45141580595848
-1,44827421330489;0;0;-1,44827421330489
-1,4451326206513;0;0;-1,4451326206513
-1,44199102799771;0;0;-1,44199102799771
-1,43884943534412;0;0;-1,43884943534412
-1,43570784269053;0;0;-1,43570784269053
-1,43256625003694;0;0;-1,43256625003694
-1,42942465738335;0;0;-1,42942465738335
-1,42628306472976;0;0;-1,42628306472976
-1,42314147207618;0;0;-1,42314147207618
-1,41999987942259;0;0;-1,41999987942259
-1,416858286769;0;0;-1,416858286769
-1,41371669411541;0;0;-1,41371669411541
-1,41057510146182;0;0;-1,41057510146182
-1,40743350880823;0;0;-1,40743350880823
-1,40429191615464;0;0;-1,40429191615464
-1,40115032350105;0;0;-1,40115032350105
-1,39800873084746;0;0;-1,39800873084746
-1,39486713819387;0;0;-1,39486713819387
-1,39172554554028;0;0;-1,39172554554028
-1,38858395288669;0;0;-1,38858395288669
-1,3854423602331;0;0;-1,3854423602331
-1,38230076757951;0;0;-1,38230076757951
-1,37915917492592;0;0;-1,37915917492592
-1,37601758227233;0;0;-1,37601758227233
-1,37287598961874;0;0;-1,37287598961874
-1,36973439696515;0;0;-1,36973439696515
-1,36659280431156;0;0;-1,36659280431156
-1,36345121165797;0;0;-1,36345121165797
-1,36030961900438;0;0;-1,36030961900438
-1,35716802635079;0;0;-1,35716802635079
-1,3540264336972;0;0;-1,3540264336972
-1,35088484104361;0;0;-1,35088484104361
-1,34774324839002;0;0;-1,34774324839002
-1,34460165573643;0;0;-1,34460165573643
-1,34146006308284;0;0;-1,34146006308284
-1,33831847042925;0;0;-1,33831847042925
-1,33517687777566;0;0;-1,33517687777566
-1,33203528512207;0;0;-1,33203528512207
-1,32889369246848;0;0;-1,32889369246848
-1,32575209981489;0;0;-1,32575209981489
-1,3226105071613;0;0;-1,3226105071613
-1,31946891450771;0;0;-1,31946891450771
-1,31632732185412;0;0;-1,31632732185412
-1,31318572920053;0;0;-1,31318572920053
-1,31004413654694;0;0;-1,31004413654694
-1,30690254389335;0;0;-1,30690254389335
-1,30376095123976;0;0;-1,30376095123976
-1,30061935858617;0;0;-1,30061935858617
-1,29747776593258;0;0;-1,29747776593258
-1,29433617327899;0;0;-1,29433617327899
-1,2911945806254;0;0;-1,2911945806254
-1,28805298797181;0;0;-1,28805298797181
-1,28491139531822;0;0;-1,28491139531822
-1,28176980266463;0;0;-1,28176980266463
-1,27862821001104;0;0;-1,27862821001104
-1,27548661735745;0;0;-1,27548661735745
-1,27234502470386;0;0;-1,27234502470386
-1,26920343205027;0;0;-1,26920343205027
-1,26606183939668;0;0;-1,26606183939668
-1,26292024674309;0;0;-1,26292024674309
-1,2597786540895;0;0;-1,2597786540895
-1,25663706143591;0;0;-1,25663706143591
-1,25349546878232;0;0;-1,25349546878232
-1,25035387612873;0;0;-1,25035387612873
-1,24721228347515;0;0;-1,24721228347515
-1,24407069082156;0;0;-1,24407069082156
-1,24092909816797;0;0;-1,24092909816797
-1,23778750551438;0;0;-1,23778750551438
-1,23464591286079;0;0;-1,23464591286079
-1,2315043202072;0;0;-1,2315043202072
-1,22836272755361;0;0;-1,22836272755361
-1,22522113490002;0;0;-1,22522113490002
-1,22207954224643;0;0;-1,22207954224643
-1,21893794959284;0;0;-1,21893794959284
-1,21579635693925;0;0;-1,21579635693925
-1,21265476428566;0;0;-1,21265476428566
-1,20951317163207;0;0;-1,20951317163207
-1,20637157897848;0;0;-1,20637157897848
-1,20322998632489;0;0;-1,20322998632489
-1,2000883936713;0;0;-1,2000883936713
-1,19694680101771;0;0;-1,19694680101771
-1,19380520836412;0;0;-1,19380520836412
-1,19066361571053;0;0;-1,19066361571053
-1,18752202305694;0;0;-1,18752202305694
-1,18438043040335;0;0;-1,18438043040335
-1,18123883774976;0;0;-1,18123883774976
-1,17809724509617;0;0;-1,17809724509617
-1,17495565244258;0;0;-1,17495565244258
-1,17181405978899;0;0;-1,17181405978899
-1,1686724671354;0;0;-1,1686724671354
-1,16553087448181;0;0;-1,16553087448181
-1,16238928182822;0;0;-1,16238928182822
-1,15924768917463;0;0;-1,15924768917463
-1,15610609652104;0;0;-1,15610609652104
-1,15296450386745;0;0;-1,15296450386745
-1,14982291121386;0;0;-1,14982291121386
-1,14668131856027;0;0;-1,14668131856027
-1,14353972590668;0;0;-1,14353972590668
-1,14039813325309;0;0;-1,14039813325309
-1,1372565405995;0;0;-1,1372565405995
-1,13411494794591;0;0;-1,13411494794591
-1,13097335529232;0;0;-1,13097335529232
-1,12783176263873;0;0;-1,12783176263873
-1,12469016998514;0;0;-1,12469016998514
-1,12154857733155;0;0;-1,12154857733155
-1,11840698467796;0;0;-1,11840698467796
-1,11526539202437;0;0;-1,11526539202437
-1,11212379937078;0;0;-1,11212379937078
-1,10898220671719;0;0;-1,10898220671719
-1,1058406140636;0;0;-1,1058406140636
-1,10269902141001;0;0;-1,10269902141001
-1,09955742875642;0;0;-1,09955742875642
-1,09641583610283;0;0;-1,09641583610283
-1,09327424344924;0;0;-1,09327424344924
-1,09013265079565;0;0;-1,09013265079565
-1,08699105814206;0;0;-1,08699105814206
-1,08384946548847;0;0;-1,08384946548847
-1,08070787283488;0;0;-1,08070787283488
-1,07756628018129;0;0;-1,07756628018129
-1,07442468752771;0;0;-1,07442468752771
-1,07128309487412;0;0;-1,07128309487412
-1,06814150222053;0;0;-1,06814150222053
-1,06499990956694;0;0;-1,06499990956694
-1,06185831691335;0;0;-1,06185831691335
-1,05871672425976;0;0;-1,05871672425976
-1,05557513160617;0;0;-1,05557513160617
-1,05243353895258;0;0;-1,05243353895258
-1,04929194629899;0;0;-1,04929194629899
-1,0461503536454;0;0;-1,0461503536454
-1,04300876099181;0;0;-1,04300876099181
-1,03986716833822;0;0;-1,03986716833822
-1,03672557568463;0;0;-1,03672557568463
-1,03358398303104;0;0;-1,03358398303104
-1,03044239037745;0;0;-1,03044239037745
-1,02730079772386;0;0;-1,02730079772386
-1,02415920507027;0;0;-1,02415920507027
-1,02101761241668;0;0;-1,02101761241668
-1,01787601976309;0;0;-1,01787601976309
-1,0147344271095;0;0;-1,0147344271095
-1,01159283445591;0;0;-1,01159283445591
-1,00845124180232;0;0;-1,00845124180232
-1,00530964914873;0;0;-1,00530964914873
-1,00216805649514;0;0;-1,00216805649514
-0,999026463841549;0;0;-0,999026463841549
-0,99588487118796;0;0;-0,99588487118796
-0,99274327853437;0;0;-0,99274327853437
-0,98960168588078;0;0;-0,98960168588078
-0,98646009322719;0;0;-0,98646009322719
-0,9833185005736;0;0;-0,9833185005736
-0,98017690792001;0;0;-0,98017690792001
-0,977035315266421;0;0;-0,977035315266421
-0,973893722612831;0;0;-0,973893722612831
-0,970752129959241;0;0;-0,970752129959241
-0,967610537305651;0;0;-0,967610537305651
-0,964468944652061;0;0;-0,964468944652061
-0,961327351998472;0;0;-0,961327351998472
-0,958185759344882;0;0;-0,958185759344882
-0,955044166691292;0;0;-0,955044166691292
-0,951902574037702;0;0;-0,951902574037702
-0,948760981384112;0;0;-0,948760981384112
-0,945619388730522;0;0;-0,945619388730522
-0,942477796076933;0;0;-0,942477796076933
-0,939336203423343;0;0;-0,939336203423343
-0,936194610769753;0;0;-0,936194610769753
-0,933053018116163;0;0;-0,933053018116163
-0,929911425462573;0;0;-0,929911425462573
-0,926769832808984;0;0;-0,926769832808984
-0,923628240155394;0;0;-0,923628240155394
-0,920486647501804;0;0;-0,920486647501804
-0,917345054848214;0;0;-0,917345054848214
-0,914203462194624;0;0;-0,914203462194624
-0,911061869541034;0;0;-0,911061869541034
-0,907920276887445;0;0;-0,907920276887445
-0,904778684233855;0;0;-0,904778684233855
-0,901637091580265;0;0;-0,901637091580265
-0,898495498926675;0;0;-0,898495498926675
-0,895353906273085;0;0;-0,895353906273085
-0,892212313619495;0;0;-0,892212313619495
-0,889070720965906;0;0;-0,889070720965906
-0,885929128312316;0;0;-0,885929128312316
-0,882787535658726;0;0;-0,882787535658726
-0,879645943005136;0;0;-0,879645943005136
-0,876504350351546;0;0;-0,876504350351546
-0,873362757697957;0;0;-0,873362757697957
-0,870221165044367;0;0;-0,870221165044367
-0,867079572390777;0;0;-0,867079572390777
-0,863937979737187;0;0;-0,863937979737187
-0,860796387083597;0;0;-0,860796387083597
-0,857654794430007;0;0;-0,857654794430007
-0,854513201776418;0;0;-0,854513201776418
-0,851371609122828;0;0;-0,851371609122828
-0,848230016469238;0;0;-0,848230016469238
-0,845088423815648;0;0;-0,845088423815648
-0,841946831162058;0;0;-0,841946831162058
