angle; absoluteError; relativeError
-0,769690200129499;2,77555756156289E-17;1
-0,75398223686155;0;NaN
-0,738274273593601;8,32667268468867E-17;1
-0,722566310325652;2,77555756156289E-17;1
-0,706858347057703;5,55111512312578E-17;1
-0,691150383789754;5,55111512312578E-17;1
-0,675442420521805;2,77555756156289E-17;1
-0,659734457253857;0;NaN
-0,644026493985908;2,77555756156289E-17;1
-0,628318530717959;6,93889390390723E-17;1
-0,61261056745001;6,93889390390723E-17;1
-0,596902604182061;7,63278329429795E-17;1
-0,581194640914112;5,89805981832114E-17;1
-0,565486677646163;1,90819582357449E-17;1
-0,549778714378214;5,91161234547721E-17;1
-0,534070751110265;4,85722573273506E-17;1
-0,518362787842316;5,55111512312578E-17;1
-0,502654824574367;2,08166817117217E-17;1
-0,486946861306418;5,55111512312578E-17;1
-0,471238898038469;5,55111512312578E-17;1
-0,45553093477052;2,77555756156289E-17;1
-0,439822971502571;2,77555756156289E-17;1
-0,424115008234622;2,77555756156289E-17;1
-0,408407044966673;2,77555756156289E-17;1
-0,392699081698724;2,77555756156289E-17;1
-0,376991118430775;2,77555756156289E-17;1
-0,361283155162826;5,55111512312578E-17;1
-0,345575191894877;2,77555756156289E-17;1
-0,329867228626928;2,77555756156289E-17;1
-0,314159265358979;5,55111512312578E-17;1
-0,29845130209103;5,55111512312578E-17;1
-0,282743338823081;5,55111512312578E-17;1
-0,267035375555132;5,55111512312578E-17;1
-0,251327412287183;0;NaN
-0,235619449019234;5,55111512312578E-17;1
-0,219911485751285;5,55111512312578E-17;1
-0,204203522483337;5,55111512312578E-17;1
-0,188495559215388;1,11022302462516E-16;1
-0,172787595947439;5,55111512312578E-17;1
-0,15707963267949;5,55111512312578E-17;1
-0,141371669411541;1,11022302462516E-16;1
-0,125663706143592;1,11022302462516E-16;1
-0,109955742875643;5,55111512312578E-17;1
-0,0942477796076937;0;NaN
-0,0785398163397447;0;NaN
-0,0628318530717958;1,11022302462516E-16;1
-0,0471238898038469;1,11022302462516E-16;1
-0,0314159265358979;0;NaN
-0,0157079632679489;0;NaN
1,11022302462516E-16;0;NaN
0,015707963267949;0;NaN
0,031415926535898;1,11022302462516E-16;1
0,047123889803847;0;NaN
0,062831853071796;1,11022302462516E-16;1
0,0785398163397449;0;NaN
0,0942477796076939;0;NaN
0,109955742875643;1,11022302462516E-16;1
0,125663706143592;0;NaN
0,141371669411541;1,11022302462516E-16;1
0,15707963267949;0;NaN
0,172787595947439;1,11022302462516E-16;1
0,188495559215388;0;NaN
0,204203522483337;1,11022302462516E-16;1
0,219911485751286;1,11022302462516E-16;1
0,235619449019234;2,22044604925031E-16;1
0,251327412287184;0;NaN
0,267035375555132;0;NaN
0,282743338823082;0;NaN
0,29845130209103;0;NaN
0,314159265358979;0;NaN
0,329867228626928;0;NaN
0,345575191894877;0;NaN
0,361283155162826;0;NaN
0,376991118430775;2,22044604925031E-16;1
0,392699081698724;2,22044604925031E-16;1
0,408407044966673;0;NaN
0,424115008234622;2,22044604925031E-16;1
0,439822971502571;2,22044604925031E-16;1
0,45553093477052;0;NaN
0,471238898038469;4,44089209850063E-16;1
0,486946861306418;4,44089209850063E-16;1
0,502654824574367;4,44089209850063E-16;1
0,518362787842316;0;NaN
0,534070751110265;4,44089209850063E-16;1
0,549778714378214;1,11022302462516E-15;1
0,565486677646163;4,44089209850063E-16;1
0,581194640914112;4,44089209850063E-16;1
0,596902604182061;0;NaN
0,61261056745001;8,88178419700125E-16;1
0,628318530717959;1,33226762955019E-15;1
0,644026493985908;8,88178419700125E-16;1
0,659734457253857;8,88178419700125E-16;1
0,675442420521806;8,88178419700125E-16;1
0,691150383789755;4,44089209850063E-16;1
0,706858347057704;1,77635683940025E-15;1
0,722566310325653;1,77635683940025E-15;1
0,738274273593601;2,22044604925031E-15;1
0,753982236861551;1,33226762955019E-15;1
0,769690200129499;8,88178419700125E-16;1
