angle; absoluteError; relativeError
2;0;NaN
4;0;NaN
6;0;NaN
8;0;NaN
10;0;NaN
12;0;NaN
14;0;NaN
16;0;NaN
18;0;NaN
20;0;NaN
22;0;NaN
24;0;NaN
26;0;NaN
28;0;NaN
30;0;NaN
32;0;NaN
34;0;NaN
36;0;NaN
38;0;NaN
40;0;NaN
42;0;NaN
44;0;NaN
46;0;NaN
48;0;NaN
50;0;NaN
52;0;NaN
54;0;NaN
56;0;NaN
58;0;NaN
60;0;NaN
62;0;NaN
64;0;NaN
66;0;NaN
68;0;NaN
70;0;NaN
72;0;NaN
74;0;NaN
76;0;NaN
78;0;NaN
80;0;NaN
82;0;NaN
84;0;NaN
86;0;NaN
88;0;NaN
90;0;NaN
92;0;NaN
94;0;NaN
96;0;NaN
98;0;NaN
100;0;NaN
102;0;NaN
104;0;NaN
106;0;NaN
108;0;NaN
110;0;NaN
112;0;NaN
114;0;NaN
116;0;NaN
118;0;NaN
120;0;NaN
122;0;NaN
124;0;NaN
126;0;NaN
128;0;NaN
130;0;NaN
132;0;NaN
134;0;NaN
136;0;NaN
138;0;NaN
140;0;NaN
142;0;NaN
144;0;NaN
146;0;NaN
148;0;NaN
150;0;NaN
152;0;NaN
154;0;NaN
156;0;NaN
158;0;NaN
160;0;NaN
162;0;NaN
164;0;NaN
166;0;NaN
168;0;NaN
170;0;NaN
172;0;NaN
174;0;NaN
176;0;NaN
178;0;NaN
180;0;NaN
182;0;NaN
184;0;NaN
186;0;NaN
188;0;NaN
190;0;NaN
192;0;NaN
194;0;NaN
196;0;NaN
198;0;NaN
