angle; absoluteError; relativeError
2;5,55111512312578E-17;1
4;8,32667268468867E-17;1
6;6,24500451351651E-17;1
8;2,77555756156289E-17;1
10;1,38777878078145E-17;1
12;2,77555756156289E-17;1
14;2,77555756156289E-17;1
16;4,85722573273506E-17;1
18;5,55111512312578E-17;1
20;2,77555756156289E-17;1
22;4,20670442924376E-17;1
24;5,55111512312578E-17;1
26;5,55111512312578E-17;1
28;4,85722573273506E-17;1
30;0;NaN
32;0;NaN
34;1,38777878078145E-17;1
36;2,77555756156289E-17;1
38;1,38777878078145E-17;1
40;8,32667268468867E-17;1
42;5,55111512312578E-17;1
44;3,64291929955129E-17;1
46;0;NaN
48;1,52655665885959E-16;1
50;6,93889390390723E-17;1
52;2,77555756156289E-17;1
54;0;NaN
56;1,38777878078145E-17;1
58;0;NaN
60;2,08166817117217E-17;1
62;5,55111512312578E-17;1
64;0;NaN
66;4,90059381963448E-17;1
68;2,77555756156289E-17;1
70;4,16333634234434E-17;1
72;5,55111512312578E-17;1
74;0;NaN
76;4,16333634234434E-17;1
78;2,77555756156289E-17;1
80;0;NaN
82;6,24500451351651E-17;1
84;5,55111512312578E-17;1
86;0;NaN
88;7,80625564189563E-18;1
90;1,11022302462516E-16;1
92;1,11022302462516E-16;1
94;3,46944695195361E-17;1
96;0;NaN
98;2,77555756156289E-17;1
100;8,32667268468867E-17;1
102;0;NaN
104;1,17961196366423E-16;1
106;6,93889390390723E-17;1
108;2,77555756156289E-17;1
110;4,42354486374086E-17;1
112;2,77555756156289E-17;1
114;5,55111512312578E-17;1
116;2,08166817117217E-17;1
118;0;NaN
120;5,55111512312578E-17;1
122;0;NaN
124;0;NaN
126;3,46944695195361E-17;1
128;2,77555756156289E-17;1
130;5,55111512312578E-17;1
132;6,41847686111419E-17;1
134;5,55111512312578E-17;1
136;1,38777878078145E-17;1
138;3,46944695195361E-17;1
140;0;NaN
142;4,16333634234434E-17;1
144;1,2490009027033E-16;1
146;2,77555756156289E-17;1
148;9,0205620750794E-17;1
150;4,16333634234434E-17;1
152;2,77555756156289E-17;1
154;4,85722573273506E-17;1
156;0;NaN
158;8,32667268468867E-17;1
160;3,46944695195361E-18;1
162;2,77555756156289E-17;1
164;6,93889390390723E-17;1
166;1,38777878078145E-17;1
168;0;NaN
170;0;NaN
172;1,38777878078145E-17;1
174;2,77555756156289E-17;1
176;6,93889390390723E-17;1
178;5,55111512312578E-17;1
180;5,55111512312578E-17;1
182;6,93889390390723E-18;1
184;0;NaN
186;4,16333634234434E-17;1
188;5,55111512312578E-17;1
190;0;NaN
192;0;NaN
194;1,38777878078145E-17;1
196;2,77555756156289E-17;1
198;3,29597460435593E-17;1
