angle; absoluteError; relativeError
2;1,11022302462516E-16;1
4;1,11022302462516E-16;1
6;2,77555756156289E-17;1
8;1,11022302462516E-16;1
10;5,55111512312578E-17;1
12;0;NaN
14;1,11022302462516E-16;1
16;1,11022302462516E-16;1
18;0;NaN
20;0;NaN
22;6,41847686111419E-17;1
24;0;NaN
26;1,11022302462516E-16;1
28;2,77555756156289E-17;1
30;0;NaN
32;5,55111512312578E-17;1
34;5,55111512312578E-17;1
36;0;NaN
38;8,32667268468867E-17;1
40;1,11022302462516E-16;1
42;0;NaN
44;9,8879238130678E-17;1
46;0;NaN
48;0;NaN
50;2,77555756156289E-17;1
52;1,11022302462516E-16;1
54;5,55111512312578E-17;1
56;5,55111512312578E-17;1
58;0;NaN
60;1,11022302462516E-16;1
62;1,11022302462516E-16;1
64;1,11022302462516E-16;1
66;2,42861286636753E-17;1
68;0;NaN
70;0;NaN
72;2,77555756156289E-17;1
74;0;NaN
76;0;NaN
78;0;NaN
80;0;NaN
82;5,55111512312578E-17;1
84;1,11022302462516E-16;1
86;1,11022302462516E-16;1
88;1,14491749414469E-16;1
90;0;NaN
92;0;NaN
94;0;NaN
96;1,11022302462516E-16;1
98;5,55111512312578E-17;1
100;5,55111512312578E-17;1
102;1,11022302462516E-16;1
104;5,55111512312578E-17;1
106;0;NaN
108;0;NaN
110;6,24500451351651E-17;1
112;0;NaN
114;0;NaN
116;2,77555756156289E-17;1
118;1,11022302462516E-16;1
120;5,55111512312578E-17;1
122;5,55111512312578E-17;1
124;0;NaN
126;1,38777878078145E-16;1
128;1,11022302462516E-16;1
130;0;NaN
132;5,55111512312578E-17;1
134;0;NaN
136;0;NaN
138;5,55111512312578E-17;1
140;1,11022302462516E-16;1
142;0;NaN
144;5,55111512312578E-17;1
146;1,11022302462516E-16;1
148;5,55111512312578E-17;1
150;0;NaN
152;0;NaN
154;7,63278329429795E-17;1
156;1,11022302462516E-16;1
158;1,11022302462516E-16;1
160;1,11022302462516E-16;1
162;1,11022302462516E-16;1
164;5,55111512312578E-17;1
166;0;NaN
168;0;NaN
170;0;NaN
172;0;NaN
174;1,11022302462516E-16;1
176;9,71445146547012E-17;1
178;0;NaN
180;0;NaN
182;0;NaN
184;1,11022302462516E-16;1
186;1,66533453693773E-16;1
188;0;NaN
190;1,11022302462516E-16;1
192;1,11022302462516E-16;1
194;0;NaN
196;1,11022302462516E-16;1
198;4,85722573273506E-17;1
