angle; absoluteError; relativeError
2;1,11022302462516E-16;1
4;0;NaN
6;0;NaN
8;1,11022302462516E-16;1
10;5,55111512312578E-17;1
12;5,55111512312578E-17;1
14;0;NaN
16;5,55111512312578E-17;1
18;1,11022302462516E-16;1
20;0;NaN
22;4,33680868994202E-17;1
24;1,11022302462516E-16;1
26;0;NaN
28;5,55111512312578E-17;1
30;1,11022302462516E-16;1
32;0;NaN
34;1,11022302462516E-16;1
36;0;NaN
38;0;NaN
40;1,11022302462516E-16;1
42;1,11022302462516E-16;1
44;6,24500451351651E-17;1
46;1,11022302462516E-16;1
48;0;NaN
50;8,32667268468867E-17;1
52;1,11022302462516E-16;1
54;0;NaN
56;0;NaN
58;0;NaN
60;5,55111512312578E-17;1
62;1,11022302462516E-16;1
64;0;NaN
66;2,42861286636753E-17;1
68;1,11022302462516E-16;1
70;0;NaN
72;0;NaN
74;1,11022302462516E-16;1
76;0;NaN
78;5,55111512312578E-17;1
80;1,11022302462516E-16;1
82;0;NaN
84;1,11022302462516E-16;1
86;1,11022302462516E-16;1
88;3,46944695195361E-17;1
90;1,11022302462516E-16;1
92;1,11022302462516E-16;1
94;5,55111512312578E-17;1
96;1,11022302462516E-16;1
98;0;NaN
100;0;NaN
102;0;NaN
104;0;NaN
106;0;NaN
108;0;NaN
110;4,16333634234434E-17;1
112;0;NaN
114;0;NaN
116;2,77555756156289E-17;1
118;0;NaN
120;1,11022302462516E-16;1
122;0;NaN
124;0;NaN
126;5,55111512312578E-17;1
128;0;NaN
130;0;NaN
132;4,16333634234434E-17;1
134;0;NaN
136;1,11022302462516E-16;1
138;2,77555756156289E-17;1
140;0;NaN
142;0;NaN
144;0;NaN
146;0;NaN
148;0;NaN
150;1,11022302462516E-16;1
152;0;NaN
154;1,38777878078145E-17;1
156;0;NaN
158;0;NaN
160;8,32667268468867E-17;1
162;0;NaN
164;1,11022302462516E-16;1
166;5,55111512312578E-17;1
168;1,11022302462516E-16;1
170;5,55111512312578E-17;1
172;0;NaN
174;1,11022302462516E-16;1
176;1,38777878078145E-17;1
178;0;NaN
180;1,11022302462516E-16;1
182;5,55111512312578E-17;1
184;0;NaN
186;0;NaN
188;0;NaN
190;0;NaN
192;5,55111512312578E-17;1
194;0;NaN
196;0;NaN
198;2,77555756156289E-17;1
