angle; absoluteError; relativeError
-98;0;NaN
-96;1,11022302462516E-16;1
-94;5,55111512312578E-17;1
-92;1,11022302462516E-16;1
-90;5,55111512312578E-17;1
-88;0;NaN
-86;0;NaN
-84;4,16333634234434E-17;1
-82;0;NaN
-80;0;NaN
-78;2,77555756156289E-17;1
-76;0;NaN
-74;1,11022302462516E-16;1
-72;0;NaN
-70;0;NaN
-68;0;NaN
-66;1,11022302462516E-16;1
-64;3,33066907387547E-16;1
-62;1,66533453693773E-16;1
-60;1,11022302462516E-16;1
-58;1,11022302462516E-16;1
-56;1,38777878078145E-16;1
-54;0;NaN
-52;1,11022302462516E-16;1
-50;1,11022302462516E-16;1
-48;1,11022302462516E-16;1
-46;5,55111512312578E-17;1
-44;1,11022302462516E-16;1
-42;0;NaN
-40;1,11022302462516E-16;1
-38;1,11022302462516E-16;1
-36;0;NaN
-34;5,55111512312578E-17;1
-32;0;NaN
-30;0;NaN
-28;5,55111512312578E-17;1
-26;0;NaN
-24;5,55111512312578E-17;1
-22;0;NaN
-20;1,11022302462516E-16;1
-18;1,38777878078145E-16;1
-16;1,11022302462516E-16;1
-14;1,11022302462516E-16;1
-12;1,11022302462516E-16;1
-10;1,11022302462516E-16;1
-8;2,22044604925031E-16;1
-6;0;NaN
-4;1,11022302462516E-16;1
-2;5,55111512312578E-17;1
0;0;NaN
2;1,11022302462516E-16;1
4;1,11022302462516E-16;1
6;0;NaN
8;2,22044604925031E-16;1
10;8,32667268468867E-17;1
12;1,11022302462516E-16;1
14;1,11022302462516E-16;1
16;5,55111512312578E-17;1
18;1,11022302462516E-16;1
20;1,11022302462516E-16;1
22;0;NaN
24;0;NaN
26;5,55111512312578E-17;1
28;1,11022302462516E-16;1
30;0;NaN
32;0;NaN
34;0;NaN
36;0;NaN
38;1,11022302462516E-16;1
40;1,11022302462516E-16;1
42;5,55111512312578E-17;1
44;1,11022302462516E-16;1
46;0;NaN
48;8,32667268468867E-17;1
50;1,11022302462516E-16;1
52;1,11022302462516E-16;1
54;5,55111512312578E-17;1
56;1,11022302462516E-16;1
58;1,11022302462516E-16;1
60;1,11022302462516E-16;1
62;2,22044604925031E-16;1
64;2,77555756156289E-16;1
66;1,11022302462516E-16;1
68;0;NaN
70;2,77555756156289E-17;1
72;0;NaN
74;1,11022302462516E-16;1
76;4,16333634234434E-17;1
78;0;NaN
80;0;NaN
82;5,55111512312578E-17;1
84;0;NaN
86;5,55111512312578E-17;1
88;0;NaN
90;0;NaN
92;8,32667268468867E-17;1
94;1,11022302462516E-16;1
96;1,11022302462516E-16;1
98;0;NaN
