angle; absoluteError; relativeError
-98;2,22044604925031E-16;1
-96;0;NaN
-94;6,93889390390723E-18;1
-92;2,22044604925031E-16;1
-90;0;NaN
-88;6,59194920871187E-17;1
-86;0;NaN
-84;0;NaN
-82;2,77555756156289E-17;1
-80;0;NaN
-78;2,22044604925031E-16;1
-76;2,77555756156289E-17;1
-74;0;NaN
-72;0;NaN
-70;5,55111512312578E-17;1
-68;1,11022302462516E-16;1
-66;0;NaN
-64;1,11022302462516E-16;1
-62;5,55111512312578E-17;1
-60;2,22044604925031E-16;1
-58;1,11022302462516E-16;1
-56;8,32667268468867E-17;1
-54;2,22044604925031E-16;1
-52;0;NaN
-50;9,36750677027476E-17;1
-48;2,22044604925031E-16;1
-46;2,22044604925031E-16;1
-44;4,16333634234434E-17;1
-42;2,22044604925031E-16;1
-40;2,22044604925031E-16;1
-38;7,63278329429795E-17;1
-36;2,22044604925031E-16;1
-34;2,22044604925031E-16;1
-32;0;NaN
-30;0;NaN
-28;0;NaN
-26;5,55111512312578E-17;1
-24;0;NaN
-22;0;NaN
-20;1,11022302462516E-16;1
-18;5,55111512312578E-17;1
-16;0;NaN
-14;0;NaN
-12;8,32667268468867E-17;1
-10;2,22044604925031E-16;1
-8;2,22044604925031E-16;1
-6;1,38777878078145E-17;1
-4;0;NaN
-2;2,22044604925031E-16;1
0;4,33680868994202E-17;1
2;2,22044604925031E-16;1
4;0;NaN
6;1,38777878078145E-17;1
8;2,22044604925031E-16;1
10;2,22044604925031E-16;1
12;8,32667268468867E-17;1
14;0;NaN
16;0;NaN
18;5,55111512312578E-17;1
20;1,11022302462516E-16;1
22;0;NaN
24;0;NaN
26;5,55111512312578E-17;1
28;0;NaN
30;0;NaN
32;0;NaN
34;2,22044604925031E-16;1
36;2,22044604925031E-16;1
38;7,63278329429795E-17;1
40;2,22044604925031E-16;1
42;2,22044604925031E-16;1
44;4,16333634234434E-17;1
46;2,22044604925031E-16;1
48;2,22044604925031E-16;1
50;9,36750677027476E-17;1
52;0;NaN
54;2,22044604925031E-16;1
56;8,32667268468867E-17;1
58;1,11022302462516E-16;1
60;2,22044604925031E-16;1
62;5,55111512312578E-17;1
64;1,11022302462516E-16;1
66;0;NaN
68;1,11022302462516E-16;1
70;5,55111512312578E-17;1
72;0;NaN
74;0;NaN
76;2,77555756156289E-17;1
78;2,22044604925031E-16;1
80;0;NaN
82;2,77555756156289E-17;1
84;0;NaN
86;0;NaN
88;6,59194920871187E-17;1
90;0;NaN
92;2,22044604925031E-16;1
94;6,93889390390723E-18;1
96;0;NaN
98;2,22044604925031E-16;1
