angle; absoluteError; relativeError
-0,769690200129499;0;NaN
-0,75398223686155;0;NaN
-0,738274273593601;5,55111512312578E-17;1
-0,722566310325652;0;NaN
-0,706858347057703;0;NaN
-0,691150383789754;2,77555756156289E-17;1
-0,675442420521805;2,77555756156289E-17;1
-0,659734457253857;0;NaN
-0,644026493985908;0;NaN
-0,628318530717959;5,55111512312578E-17;1
-0,61261056745001;6,93889390390723E-17;1
-0,596902604182061;6,93889390390723E-17;1
-0,581194640914112;5,55111512312578E-17;1
-0,565486677646163;0;NaN
-0,549778714378214;4,16333634234434E-17;1
-0,534070751110265;3,46944695195361E-17;1
-0,518362787842316;4,16333634234434E-17;1
-0,502654824574367;8,23993651088983E-18;1
-0,486946861306418;4,5102810375397E-17;1
-0,471238898038469;3,12250225675825E-17;1
-0,45553093477052;1,38777878078145E-17;1
-0,439822971502571;2,08166817117217E-17;1
-0,424115008234622;0;NaN
-0,408407044966673;1,38777878078145E-17;1
-0,392699081698724;2,77555756156289E-17;1
-0,376991118430775;4,16333634234434E-17;1
-0,361283155162826;2,77555756156289E-17;1
-0,345575191894877;0;NaN
-0,329867228626928;0;NaN
-0,314159265358979;0;NaN
-0,29845130209103;2,77555756156289E-17;1
-0,282743338823081;5,55111512312578E-17;1
-0,267035375555132;5,55111512312578E-17;1
-0,251327412287183;5,55111512312578E-17;1
-0,235619449019234;0;NaN
-0,219911485751285;5,55111512312578E-17;1
-0,204203522483337;5,55111512312578E-17;1
-0,188495559215388;5,55111512312578E-17;1
-0,172787595947439;1,11022302462516E-16;1
-0,15707963267949;0;NaN
-0,141371669411541;5,55111512312578E-17;1
-0,125663706143592;0;NaN
-0,109955742875643;5,55111512312578E-17;1
-0,0942477796076937;5,55111512312578E-17;1
-0,0785398163397447;5,55111512312578E-17;1
-0,0628318530717958;0;NaN
-0,0471238898038469;5,55111512312578E-17;1
-0,0314159265358979;0;NaN
-0,0157079632679489;1,11022302462516E-16;1
1,11022302462516E-16;0;NaN
0,015707963267949;0;NaN
0,031415926535898;1,11022302462516E-16;1
0,047123889803847;1,11022302462516E-16;1
0,062831853071796;1,11022302462516E-16;1
0,0785398163397449;1,11022302462516E-16;1
0,0942477796076939;1,11022302462516E-16;1
0,109955742875643;0;NaN
0,125663706143592;0;NaN
0,141371669411541;0;NaN
0,15707963267949;1,11022302462516E-16;1
0,172787595947439;0;NaN
0,188495559215388;0;NaN
0,204203522483337;0;NaN
0,219911485751286;0;NaN
0,235619449019234;0;NaN
0,251327412287184;1,11022302462516E-16;1
0,267035375555132;0;NaN
0,282743338823082;1,11022302462516E-16;1
0,29845130209103;0;NaN
0,314159265358979;2,22044604925031E-16;1
0,329867228626928;0;NaN
0,345575191894877;4,44089209850063E-16;1
0,361283155162826;0;NaN
0,376991118430775;0;NaN
0,392699081698724;0;NaN
0,408407044966673;0;NaN
0,424115008234622;2,22044604925031E-16;1
0,439822971502571;2,22044604925031E-16;1
0,45553093477052;0;NaN
0,471238898038469;0;NaN
0,486946861306418;0;NaN
0,502654824574367;0;NaN
0,518362787842316;0;NaN
0,534070751110265;2,22044604925031E-16;1
0,549778714378214;2,22044604925031E-16;1
0,565486677646163;0;NaN
0,581194640914112;0;NaN
0,596902604182061;4,44089209850063E-16;1
0,61261056745001;0;NaN
0,628318530717959;4,44089209850063E-16;1
0,644026493985908;0;NaN
0,659734457253857;8,88178419700125E-16;1
0,675442420521806;0;NaN
0,691150383789755;0;NaN
0,706858347057704;8,88178419700125E-16;1
0,722566310325653;0;NaN
0,738274273593601;0;NaN
0,753982236861551;4,44089209850063E-16;1
0,769690200129499;4,44089209850063E-16;1
