x;absoluteError;relativeError;computation time (milliseconds)
0,00785398163397448;1,11022302462516E-16;1,11022302462516E-16;0
0,015707963267949;2,22044604925031E-16;2,22044604925031E-16;0
0,0235619449019235;0;0;0
0,0314159265358979;0;0;0
0,0392699081698724;2,22044604925031E-16;2,22044604925031E-16;0
0,0471238898038469;1,11022302462516E-16;1,11022302462516E-16;0
0,0549778714378214;2,22044604925031E-16;2,22044604925031E-16;0
0,0628318530717959;1,11022302462516E-16;1,11022302462516E-16;0
0,0706858347057703;0;0;0
0,0785398163397448;2,22044604925031E-16;2,22044604925031E-16;0
0,0863937979737193;2,22044604925031E-16;2,22044604925031E-16;0
0,0942477796076938;2,22044604925031E-16;2,22044604925031E-16;0
0,102101761241668;0;0;0
0,109955742875643;0;0;0
0,117809724509617;0;0;0
0,125663706143592;2,22044604925031E-16;2,22044604925031E-16;0
0,133517687777566;0;0;0
0,141371669411541;0;0;0
0,149225651045515;0;0;0
0,15707963267949;0;0;0
0,164933614313464;2,22044604925031E-16;2,22044604925031E-16;0
0,172787595947439;0;0;0
0,180641577581413;0;0;0
0,188495559215388;0;0;0
0,196349540849362;1,11022302462516E-16;1,11022302462516E-16;0
0,204203522483337;0;0;0
0,212057504117311;2,22044604925031E-16;2,22044604925031E-16;0
0,219911485751286;0;0;0
0,22776546738526;2,22044604925031E-16;2,22044604925031E-16;0
0,235619449019235;2,22044604925031E-16;2,22044604925031E-16;0
0,243473430653209;2,22044604925031E-16;2,22044604925031E-16;0
0,251327412287183;0;0;0
0,259181393921158;2,22044604925031E-16;2,22044604925031E-16;0
0,267035375555132;1,11022302462516E-16;1,11022302462516E-16;0
0,274889357189107;2,22044604925031E-16;2,22044604925031E-16;0
0,282743338823081;0;0;0
0,290597320457056;2,22044604925031E-16;2,22044604925031E-16;0
0,29845130209103;0;0;0
0,306305283725005;0;0;0
0,314159265358979;2,22044604925031E-16;2,22044604925031E-16;0
0,322013246992954;2,22044604925031E-16;2,22044604925031E-16;0
0,329867228626928;0;0;0
0,337721210260903;2,22044604925031E-16;2,22044604925031E-16;0
0,345575191894877;0;0;0
0,353429173528852;0;0;0
0,361283155162826;2,22044604925031E-16;2,22044604925031E-16;0
0,369137136796801;0;0;0
0,376991118430775;0;0;0
0,38484510006475;0;0;0
